update,timesteps,mean_ep_return,mean_ep_len,success_rate,flip_rate,pipe_gap_violation_rate,policy_loss,value_loss,entropy,elapsed_s
650,10649600,657.690382006512,557.89,0.655,0.0,0.01,0.003599730785936117,87.37017822265625,7.208031177520752,290.99110865592957
651,10665984,680.5517725594282,581.21,0.615,0.0,0.01,0.0005336422473192215,88.18002319335938,7.216511249542236,291.46797037124634
652,10682368,691.3659102016953,594.15,0.575,0.0,0.01,-0.01292380876839161,59.63994216918945,7.237137317657471,291.91835498809814
653,10698752,698.8869867088764,603.56,0.555,0.0,0.01,-0.006181615404784679,73.8987045288086,7.247975826263428,292.36829948425293
654,10715136,727.7318360958001,636.6,0.49,0.0,0.01,0.006653822027146816,147.0011444091797,7.249384880065918,292.79917573928833
655,10731520,720.3863406947145,631.46,0.48,0.0,0.015,0.0001820223405957222,45.91350555419922,7.254441261291504,293.24956369400024
656,10747904,687.6296885376496,596.64,0.545,0.0,0.01,0.001980738714337349,29.251981735229492,7.255428314208984,293.69020891189575
657,10764288,627.8871647291294,537.18,0.62,0.0,0.01,-0.015809427946805954,42.79447937011719,7.283940315246582,294.05707597732544
658,10780672,562.9063854585276,470.6,0.725,0.0,0.01,-0.020369797945022583,16.935693740844727,7.2981109619140625,294.49910712242126
659,10797056,477.9354317553321,381.08,0.87,0.0,0.005,-0.004196607507765293,36.58815002441406,7.302042007446289,294.96436619758606
660,10813440,430.5260160663378,340.1,0.875,0.0,0.005,-0.010938193649053574,57.043785095214844,7.3034868240356445,295.43028116226196
661,10829824,403.8314700287637,316.405,0.885,0.0,0.005,-0.011665845289826393,25.42393684387207,7.310784339904785,295.8491258621216
662,10846208,383.6937142464617,296.29,0.89,0.0,0.005,-0.0037493277341127396,44.139549255371094,7.307154655456543,296.33367705345154
663,10862592,325.86977297210854,234.125,0.955,0.0,0.005,-0.003559717908501625,13.660560607910156,7.289479732513428,296.7832372188568
664,10878976,308.2926785705654,216.525,0.97,0.0,0.0,-0.026672419160604477,0.5396270751953125,7.163114547729492,297.23980689048767
665,10895360,319.6268637145813,226.42,0.96,0.0,0.0,-0.004261139780282974,12.361520767211914,7.120259761810303,297.6786370277405
666,10911744,355.1464903350744,261.775,0.92,0.0,0.0,-0.009678229689598083,51.719356536865234,7.138298034667969,298.09978890419006
667,10928128,408.4036438867256,314.265,0.855,0.0,0.0,-0.014683691784739494,81.77774047851562,7.149641036987305,298.5425570011139
668,10944512,490.7287503510023,396.22,0.765,0.0,0.0,-0.013909815810620785,106.65725708007812,7.156680107116699,298.94310998916626
669,10960896,529.9394239328484,435.325,0.715,0.0,0.0,0.0016390555538237095,52.64424133300781,7.160292625427246,299.4065761566162
670,10977280,577.8961439423265,483.335,0.655,0.0,0.0,-0.010222110897302628,58.99095153808594,7.188346862792969,299.87958121299744
671,10993664,659.428287375042,564.96,0.55,0.0,0.005,-0.013611098751425743,118.04371643066406,7.203403949737549,300.34526324272156
672,11010048,702.2067654314603,608.73,0.485,0.0,0.005,-0.020511027425527573,68.3047103881836,7.212071418762207,300.79200863838196
673,11026432,652.6517862311634,559.435,0.545,0.0,0.005,0.0023052121978253126,45.44316482543945,7.2040696144104,301.21599221229553
674,11042816,555.4817318605373,460.35,0.69,0.0,0.005,-0.0219278484582901,20.03726577758789,7.198644638061523,301.6821644306183
675,11059200,435.88835193484977,339.295,0.855,0.0,0.005,0.019991517066955566,61.41206359863281,7.205188751220703,302.1012794971466
676,11075584,393.0042987349097,296.74,0.905,0.0,0.005,-0.028239868581295013,7.352547645568848,7.193426132202148,302.563946723938
677,11091968,384.50790388067634,288.53,0.91,0.0,0.005,-0.0028516463935375214,15.580543518066406,7.164875030517578,302.95115423202515
678,11108352,424.55986353994393,327.82,0.865,0.0,0.005,-0.0072926608845591545,60.2503662109375,7.155898094177246,303.42813205718994
679,11124736,464.64996089581183,369.485,0.8,0.0,0.005,-0.012843877077102661,98.52590942382812,7.159297466278076,303.85761070251465
680,11141120,496.5275915051425,399.835,0.77,0.0,0.0,-0.005223127081990242,57.551002502441406,7.159145355224609,304.2727189064026
681,11157504,556.2750507982738,458.39,0.71,0.0,0.0,-0.006128177512437105,69.15876770019531,7.167003631591797,304.73622274398804
682,11173888,597.9032058661822,496.58,0.695,0.0,0.0,-0.0020758635364472866,23.103050231933594,7.171360492706299,305.175106048584
683,11190272,618.3010395788374,514.24,0.685,0.0,0.0,0.019172489643096924,33.250911712646484,7.1747894287109375,305.5407235622406
684,11206656,554.5989972665419,448.755,0.79,0.0,0.0,-0.0008185748010873795,45.2197265625,7.1724700927734375,305.98124170303345
685,11223040,512.6457299299902,405.93,0.85,0.0,0.0,-0.015559750609099865,19.16646957397461,7.18071985244751,306.3931837081909
686,11239424,510.65949210835055,403.365,0.87,0.0,0.0,-0.030405335128307343,26.26009750366211,7.182427406311035,306.8308279514313
687,11255808,511.5470641477197,405.64,0.855,0.0,0.0,-0.012633714824914932,31.58881378173828,7.187704086303711,307.2823705673218
688,11272192,543.7034865891717,440.51,0.79,0.0,0.0,-0.011872091330587864,95.10069274902344,7.19136905670166,307.71891736984253
689,11288576,561.0688073402729,459.68,0.755,0.0,0.0,-0.0005645653000101447,58.17079162597656,7.196547508239746,308.1444728374481
690,11304960,578.2995079997143,478.695,0.725,0.0,0.0,0.013199631124734879,76.36080932617188,7.200611114501953,308.6023015975952
691,11321344,613.9327554769361,513.22,0.69,0.0,0.0,0.0005129548953846097,53.475303649902344,7.215925693511963,309.01846170425415
692,11337728,598.5333419155696,500.475,0.69,0.0,0.005,0.0037238462828099728,50.956336975097656,7.223503112792969,309.47797203063965
693,11354112,566.3917502974884,468.64,0.735,0.0,0.005,0.002989485627040267,40.09528350830078,7.2326154708862305,309.94760632514954
694,11370496,547.1891554712635,449.66,0.765,0.0,0.005,-0.009566051885485649,24.69241714477539,7.239327907562256,310.3903377056122
695,11386880,541.2162664665686,441.98,0.795,0.0,0.01,0.01516773272305727,67.9813461303711,7.245638847351074,310.75643610954285
696,11403264,522.3956556378308,424.47,0.79,0.0,0.01,-0.013455541804432869,71.42182922363281,7.2490692138671875,311.13615918159485
697,11419648,523.1219707978046,427.035,0.775,0.0,0.015,0.0027408532332628965,44.537567138671875,7.248932361602783,311.54926228523254
698,11436032,553.467517667386,459.16,0.72,0.0,0.015,0.011545224115252495,88.38372802734375,7.24540376663208,311.9471559524536
699,11452416,603.3715586146077,510.45,0.64,0.0,0.015,0.002735709771513939,105.50191497802734,7.251941204071045,312.36275935173035
700,11468800,646.8079939908657,555.18,0.575,0.0,0.015,-0.0008228057995438576,103.00655364990234,7.247007369995117,312.7700755596161
701,11485184,678.374724837465,589.54,0.505,0.0,0.015,0.018168855458498,115.37533569335938,7.259294509887695,313.22593784332275
702,11501568,696.2092550970946,608.595,0.465,0.0,0.015,0.012298258021473885,71.92669677734375,7.2975077629089355,313.6687171459198
703,11517952,730.529728398825,646.6,0.385,0.0,0.01,-0.015806134790182114,111.27908325195312,7.309425354003906,314.17570519447327
704,11534336,740.6743299554446,659.575,0.36,0.0,0.01,-0.004006384871900082,69.30250549316406,7.3189287185668945,314.6555805206299
705,11550720,765.849515875609,686.825,0.315,0.0,0.01,0.009544828906655312,90.24314880371094,7.321136951446533,315.09526109695435
706,11567104,792.7931909581614,714.12,0.28,0.0,0.005,-0.012289867736399174,70.2526626586914,7.335485458374023,315.54356932640076
707,11583488,774.8032581488591,693.915,0.335,0.0,0.0,0.00583475548774004,63.53596115112305,7.322364807128906,315.99537229537964
708,11599872,735.2616756337983,650.46,0.43,0.0,0.0,0.011355629190802574,66.26775360107422,7.300901412963867,316.48484539985657
709,11616256,672.1604720815666,581.775,0.565,0.0,0.0,-0.008209297433495522,20.83942985534668,7.29081916809082,316.90890979766846
710,11632640,632.0279210686706,535.38,0.675,0.0,0.0,0.0067958589643239975,34.96379852294922,7.298266410827637,317.36600136756897
711,11649024,609.6552664228161,512.59,0.71,0.0,0.005,0.00308961421251297,56.92448425292969,7.3052873611450195,317.80334520339966
712,11665408,583.9860942291865,485.08,0.75,0.0,0.005,0.0026760618202388287,57.81014633178711,7.317126750946045,318.2757349014282
713,11681792,574.1825112783607,471.795,0.79,0.0,0.005,0.012376148253679276,54.03460693359375,7.316005706787109,318.7071921825409
714,11698176,550.4666659798692,450.6,0.8,0.0,0.015,0.00430251145735383,64.51423645019531,7.321814060211182,319.14454078674316
715,11714560,530.2388842572457,432.555,0.805,0.0,0.015,-0.02362438291311264,13.486324310302734,7.324501991271973,319.57569193840027
716,11730944,510.3484186060607,411.105,0.84,0.0,0.01,-0.01640087179839611,18.51136589050293,7.328470230102539,319.97993659973145
717,11747328,495.75992260976966,396.695,0.865,0.0,0.01,-0.019102344289422035,21.433956146240234,7.328941345214844,320.38564014434814
718,11763712,486.7655155418862,388.685,0.87,0.0,0.01,-0.009804537519812584,30.09610366821289,7.319482803344727,320.78675866127014
719,11780096,509.4369976695454,413.28,0.825,0.0,0.01,-0.008836350403726101,49.571807861328125,7.322882652282715,321.2345988750458
720,11796480,556.2727810190711,459.72,0.765,0.0,0.0,-0.0052060033194720745,99.02879333496094,7.3263139724731445,321.6940071582794
721,11812864,590.3708846247687,495.25,0.72,0.0,0.0,-0.0024808039888739586,58.49418258666992,7.32139253616333,322.1767735481262
722,11829248,614.210394189029,518.99,0.7,0.0,0.0,0.002726517617702484,41.04224395751953,7.317677021026611,322.60431480407715
723,11845632,635.6131975494012,537.45,0.7,0.0,0.0,7.085921242833138e-05,35.663536071777344,7.3257646560668945,323.0225176811218
724,11862016,657.4479614146794,560.855,0.665,0.0,0.0,-0.01519571803510189,37.804718017578125,7.325553894042969,323.4256594181061
725,11878400,659.5585407263134,564.12,0.65,0.0,0.0,-0.021526845172047615,54.790130615234375,7.342878818511963,323.88371205329895
726,11894784,586.8877271772882,490.115,0.75,0.0,0.0,-0.006698322016745806,51.35637664794922,7.336509704589844,324.3522298336029
727,11911168,533.9561520359587,436.005,0.81,0.0,0.0,0.013596930541098118,14.15110969543457,7.305743217468262,324.81159114837646
728,11927552,516.0946663027263,420.955,0.81,0.0,0.0,0.003344486001878977,13.606471061706543,7.28200626373291,325.2958130836487
729,11943936,521.2913743019022,426.86,0.795,0.0,0.0,-0.021984519436955452,59.73375701904297,7.286306381225586,325.745352268219
730,11960320,539.9195359182079,447.98,0.755,0.0,0.005,-0.0006153066642582417,103.90388488769531,7.2894287109375,326.21416425704956
731,11976704,552.8511440455203,461.785,0.725,0.0,0.005,-0.012125909328460693,66.51579284667969,7.2992095947265625,326.5806496143341
732,11993088,574.5435146059449,486.33,0.675,0.0,0.01,0.021649669855833054,91.22701263427734,7.312958717346191,327.0056836605072
733,12009472,601.5861460838639,514.365,0.635,0.0,0.01,0.0072909267619252205,84.42234802246094,7.321911811828613,327.4885437488556
734,12025856,647.8293829034245,561.725,0.58,0.0,0.01,0.012432679533958435,67.6086196899414,7.324141502380371,327.92203164100647
735,12042240,677.6247711442101,594.895,0.52,0.0,0.015,-0.007826968096196651,59.75246810913086,7.344624996185303,328.3783884048462
736,12058624,740.3456587014996,662.37,0.41,0.0,0.015,-0.00262210750952363,114.56171417236328,7.357064723968506,328.7897880077362
737,12075008,734.0149605105157,654.775,0.43,0.0,0.01,-0.022266149520874023,53.62824630737305,7.3473100662231445,329.13250160217285
738,12091392,689.3020255999177,609.765,0.5,0.0,0.015,-0.0044150808826088905,67.53590393066406,7.354835033416748,329.5640218257904
739,12107776,666.3609261204507,582.355,0.56,0.0,0.01,0.005742792971432209,44.931663513183594,7.353738784790039,329.972119808197
740,12124160,530.0535186756766,441.995,0.73,0.0,0.015,-0.01155596412718296,55.39907455444336,7.34845495223999,330.44024538993835
741,12140544,414.62373102482076,320.185,0.88,0.0,0.01,-0.00011700554750859737,12.590599060058594,7.33287239074707,330.9453229904175
742,12156928,349.88718088862515,256.945,0.93,0.0,0.01,-0.024322479963302612,19.420799255371094,7.31813383102417,331.4336323738098
743,12173312,342.3651252345867,250.83,0.94,0.0,0.015,-0.0099937217310071,30.349056243896484,7.3145647048950195,331.8967671394348
744,12189696,363.354980398933,271.655,0.93,0.0,0.01,-0.0035156565718352795,19.889516830444336,7.304925441741943,332.39693880081177
745,12206080,386.75675419896174,293.0,0.93,0.0,0.01,-0.00655752420425415,17.989063262939453,7.2843732833862305,332.8120574951172
746,12222464,401.3283358642153,306.945,0.92,0.0,0.01,-0.009042182937264442,29.649948120117188,7.271374702453613,333.22531032562256
747,12238848,385.27239907487177,288.125,0.95,0.0,0.0,-0.022445712238550186,5.916690826416016,7.246651649475098,333.69838523864746
748,12255232,352.6569683086111,256.165,0.965,0.0,0.0,-0.0285645704716444,0.6647836565971375,7.110798358917236,334.14182782173157
749,12271616,346.2801252253354,247.72,0.98,0.0,0.0,-0.0013717045076191425,0.46453550457954407,6.978201389312744,334.5912125110626
750,12288000,385.54069832648696,285.125,0.95,0.0,0.0,0.0062285540625452995,52.099159240722656,6.948182106018066,335.05195808410645
751,12304384,428.71002323051346,329.875,0.88,0.0,0.0,-0.012021498754620552,73.44189453125,6.9591875076293945,335.4558832645416
752,12320768,479.750617937654,382.21,0.79,0.0,0.0,-0.013347601518034935,86.27962493896484,6.965579032897949,335.92226696014404
753,12337152,529.1224668259571,433.86,0.7,0.0,0.005,-0.015020914375782013,96.33515930175781,6.970221996307373,336.3340287208557
754,12353536,587.9707750712315,490.735,0.635,0.0,0.005,-0.004985716659575701,68.09654235839844,6.9715166091918945,336.7736611366272
755,12369920,670.421742706281,574.15,0.525,0.0,0.005,0.005862832069396973,116.02041625976562,6.973024845123291,337.16957569122314
756,12386304,698.8866140390274,601.935,0.495,0.0,0.005,0.009949604980647564,41.20726776123047,6.974527359008789,337.67160820961
757,12402688,746.7146408761561,649.37,0.44,0.0,0.005,0.0026586877647787333,67.29345703125,6.976687908172607,338.1079957485199
758,12419072,733.4009790978472,636.035,0.445,0.0,0.005,0.0026402913499623537,78.15916442871094,6.97987699508667,338.55312275886536
759,12435456,705.2311547887002,603.755,0.52,0.0,0.005,-0.019222497940063477,25.1591796875,6.979192733764648,339.0149624347687
760,12451840,706.7594530778812,600.975,0.565,0.0,0.0,-0.011359164491295815,66.18360900878906,6.986130714416504,339.43980288505554
761,12468224,709.0180565724144,604.255,0.555,0.0,0.0,-0.019314147531986237,66.29847717285156,6.998439311981201,339.8634362220764
762,12484608,696.3500560206244,592.18,0.58,0.0,0.0,-0.007006867788732052,93.8335952758789,7.006148338317871,340.30241084098816
763,12500992,699.9401843227411,596.345,0.565,0.0,0.0,0.001544489525258541,76.69390106201172,7.004908561706543,340.70269083976746
764,12517376,713.0467136332389,611.19,0.54,0.0,0.0,0.005578445270657539,73.95393371582031,7.014919757843018,341.14698123931885
765,12533760,724.563994318106,625.76,0.505,0.0,0.0,-0.016783524304628372,86.08963012695312,7.021989822387695,341.53635454177856
766,12550144,714.1754581692825,618.89,0.49,0.0,0.005,-0.014545729383826256,80.45256042480469,7.035371780395508,342.04100823402405
767,12566528,698.0759447642945,607.135,0.485,0.0,0.005,0.010265778750181198,82.90547943115234,7.042666435241699,342.50450468063354
768,12582912,659.5880705809241,568.135,0.555,0.0,0.005,-0.008322454057633877,37.220863342285156,7.056330680847168,342.9774603843689
769,12599296,601.9769986553472,509.335,0.64,0.0,0.005,-0.008655447512865067,42.933841705322266,7.044480323791504,343.32288694381714
770,12615680,557.9801534646832,460.085,0.74,0.0,0.005,0.011083949357271194,34.08705139160156,7.040014266967773,343.6668300628662
771,12632064,520.8993075888799,421.68,0.8,0.0,0.015,-0.03642570972442627,49.88977813720703,7.043506145477295,344.1132757663727
772,12648448,500.2088013239212,398.82,0.83,0.0,0.015,0.0017878119833767414,34.68611526489258,7.042553424835205,344.5095160007477
773,12664832,509.79378911675053,406.57,0.815,0.0,0.015,0.012047712691128254,63.22590637207031,7.0544843673706055,344.91632413864136
774,12681216,523.1578692760228,417.795,0.805,0.0,0.015,-0.012579530477523804,59.58420181274414,7.057151794433594,345.39689683914185
775,12697600,526.3291005156767,421.54,0.795,0.0,0.015,0.001087958924472332,30.130136489868164,7.062068939208984,345.85947370529175
776,12713984,528.0691736823767,420.615,0.82,0.0,0.0,-0.027136728167533875,17.51734161376953,7.06063175201416,346.2774832248688
777,12730368,466.1036959029836,361.565,0.875,0.0,0.0,-0.025155210867524147,11.837800025939941,7.059804916381836,346.73110151290894
778,12746752,445.57177981545465,341.255,0.9,0.0,0.0,-0.008581219241023064,18.68007469177246,7.043860912322998,347.1785018444061
779,12763136,454.8616621241535,352.575,0.87,0.0,0.0,0.00269390270113945,55.061302185058594,7.060316562652588,347.5868844985962
780,12779520,488.9991936833727,387.625,0.82,0.0,0.005,-0.013572361320257187,68.53849792480469,7.070074081420898,347.98558044433594
781,12795904,537.9912023953873,439.845,0.725,0.0,0.005,-0.01227673888206482,104.81156158447266,7.06390380859375,348.37596106529236
782,12812288,574.5121006619391,478.59,0.655,0.0,0.005,-0.006565323565155268,78.42852020263672,7.068930625915527,348.8273456096649
783,12828672,604.9576536724852,511.505,0.59,0.0,0.005,-0.007528949994593859,73.00403594970703,7.078034400939941,349.22715997695923
784,12845056,672.5207752855849,581.155,0.485,0.0,0.005,-0.004129043780267239,130.83741760253906,7.083678722381592,349.6874897480011
785,12861440,718.5788762147936,627.37,0.42,0.0,0.005,-0.008095324970781803,77.2707290649414,7.087019920349121,350.1706202030182
786,12877824,768.5457632771411,679.56,0.345,0.0,0.005,-0.011088363826274872,80.14064025878906,7.0928053855896,350.5761823654175
787,12894208,826.5502646979544,740.06,0.25,0.0,0.005,0.0026089916937053204,130.9157257080078,7.108652591705322,350.9309546947479
788,12910592,844.8495529271615,759.975,0.21,0.0,0.005,-0.015744563192129135,85.72247314453125,7.1237006187438965,351.3378236293793
789,12926976,841.2814060974799,754.15,0.235,0.0,0.0,-0.00542623084038496,55.83732604980469,7.13432502746582,351.7971134185791
790,12943360,805.4805241423767,716.18,0.305,0.0,0.005,-0.009376328438520432,90.85541534423828,7.146093368530273,352.25222063064575
791,12959744,772.4026438694577,681.155,0.37,0.0,0.005,0.009860380552709103,57.98770523071289,7.155719757080078,352.73443031311035
792,12976128,757.284205392318,665.285,0.395,0.0,0.005,-0.004775564651936293,55.745689392089844,7.149590015411377,353.17863512039185
793,12992512,756.1871173803806,665.085,0.39,0.0,0.005,0.001268196851015091,112.09139251708984,7.153341293334961,353.589595079422
794,13008896,753.3503690193896,662.475,0.395,0.0,0.005,-0.0004833550192415714,74.10945129394531,7.167595386505127,354.06706142425537
795,13025280,738.170706751672,648.2,0.41,0.0,0.005,0.005002705380320549,103.02798461914062,7.183411598205566,354.47977447509766
796,13041664,742.3091880442068,654.775,0.4,0.0,0.01,-0.01126643642783165,81.78461456298828,7.193991184234619,354.94685769081116
797,13058048,746.0431765215644,661.195,0.385,0.0,0.01,0.0025305727031081915,68.24060821533203,7.215289115905762,355.4258337020874
798,13074432,770.21243401624,685.255,0.37,0.0,0.005,-0.01050437893718481,62.18006896972656,7.243824481964111,355.87784600257874
799,13090816,774.9866754424012,694.245,0.345,0.0,0.005,-0.0032910634763538837,103.42637634277344,7.254062652587891,356.21628642082214
800,13107200,767.7093272798904,685.95,0.38,0.0,0.005,-0.03391910716891289,49.619483947753906,7.268958568572998,356.65428614616394
801,13123584,720.0962805583829,632.925,0.5,0.0,0.005,-0.00010317005217075348,31.06426239013672,7.278097152709961,357.1269962787628
802,13139968,637.3161423827071,541.615,0.685,0.0,0.0,-0.008083788678050041,15.546277046203613,7.271610260009766,357.61383032798767
803,13156352,512.3934065296863,411.795,0.855,0.0,0.0,0.002037191530689597,13.098464012145996,7.25403356552124,358.05751371383667
804,13172736,454.00510398897984,348.6,0.945,0.0,0.0,-0.01626012660562992,4.958675861358643,7.224701404571533,358.53791666030884
805,13189120,424.6208379552503,320.01,0.965,0.0,0.0,-0.013057343661785126,4.031357288360596,7.183965682983398,358.95291113853455
806,13205504,427.96489093470797,321.925,0.965,0.0,0.0,-0.0019429000094532967,6.910302639007568,7.1436076164245605,359.36320662498474
807,13221888,444.8455289078211,340.93,0.915,0.0,0.0,0.0030475782696157694,69.25177764892578,7.1562018394470215,359.82502841949463
808,13238272,505.214602281101,400.23,0.845,0.0,0.0,-0.0248270221054554,77.45352935791016,7.163437366485596,360.3201370239258
809,13254656,562.3192831292688,458.625,0.755,0.0,0.0,0.007275177165865898,112.30793762207031,7.169549942016602,360.7330267429352
810,13271040,594.6483568734725,490.75,0.705,0.0,0.0,0.018099240958690643,68.14752197265625,7.180972099304199,361.2130374908447
811,13287424,639.1334055728076,535.39,0.645,0.0,0.0,-0.005280378274619579,72.72696685791016,7.188792705535889,361.6608290672302
812,13303808,697.5935182908606,594.785,0.555,0.0,0.0,-0.00047187693417072296,98.32139587402344,7.19740104675293,362.10018372535706
813,13320192,720.0704558632069,617.4,0.52,0.0,0.0,-0.015009813942015171,34.795387268066406,7.194991588592529,362.5794517993927
814,13336576,755.9709005783559,654.825,0.46,0.0,0.005,0.022770892828702927,99.35924530029297,7.202526569366455,363.0178864002228
815,13352960,749.2232528770957,647.26,0.475,0.0,0.005,-0.011176509782671928,69.46589660644531,7.196126461029053,363.48667573928833
816,13369344,742.9178785104876,639.89,0.49,0.0,0.005,-0.003451887983828783,41.77619171142578,7.180079936981201,363.97110414505005
817,13385728,739.3125028641714,636.275,0.515,0.0,0.005,0.0025218334048986435,105.96527862548828,7.180413246154785,364.4180784225464
818,13402112,738.0678139626051,637.375,0.5,0.0,0.005,-0.020201867446303368,62.66151428222656,7.185571670532227,364.90468645095825
819,13418496,734.258682082957,633.955,0.505,0.0,0.005,-0.017122143879532814,48.02111053466797,7.194432735443115,365.29554510116577
820,13434880,747.4747618328921,648.17,0.485,0.0,0.005,0.011022945865988731,106.20756530761719,7.204614639282227,365.7417953014374
821,13451264,752.7185588087799,658.2,0.445,0.0,0.005,-0.0018055597320199013,86.00870513916016,7.20680046081543,366.1592330932617
822,13467648,757.3387036022054,663.85,0.435,0.0,0.005,-0.005503407213836908,65.88360595703125,7.205740928649902,366.6138834953308
823,13484032,755.1810967198044,662.65,0.43,0.0,0.0,-0.027644377201795578,57.41792678833008,7.223690032958984,367.0713164806366
824,13500416,768.1439533836166,676.75,0.41,0.0,0.0,0.004501143470406532,94.00015258789062,7.228899955749512,367.526957988739
825,13516800,772.2176251008048,682.8,0.385,0.0,0.0,-0.01042546983808279,60.9946403503418,7.239019870758057,368.04706859588623
826,13533184,771.8113814616568,683.69,0.37,0.0,0.0,-0.003249211236834526,78.78650665283203,7.25457239151001,368.51019191741943
827,13549568,791.1727790957059,704.665,0.335,0.0,0.005,0.010412444360554218,126.86296081542969,7.25734806060791,368.95567750930786
828,13565952,783.193022541061,697.875,0.33,0.0,0.005,0.010716700926423073,87.51237487792969,7.268102645874023,369.4297294616699
829,13582336,783.6247063575668,699.04,0.325,0.0,0.005,-0.015055619180202484,85.55355834960938,7.286062240600586,369.8626518249512
830,13598720,796.6201967622111,709.46,0.325,0.0,0.005,0.002210567006841302,67.67613983154297,7.307666778564453,370.3400135040283
831,13615104,793.3188457174701,709.56,0.3,0.0,0.005,-0.005203763023018837,84.10553741455078,7.325601577758789,370.67206358909607
832,13631488,797.8988271279164,714.725,0.295,0.0,0.005,0.012958221137523651,76.85650634765625,7.340930938720703,371.1193413734436
833,13647872,760.2333695983668,677.115,0.345,0.0,0.005,-0.007487033493816853,76.89337921142578,7.3517889976501465,371.5750379562378
834,13664256,735.6175425513377,651.665,0.385,0.0,0.005,-0.00985625945031643,65.49880981445312,7.361893653869629,372.00089859962463
835,13680640,710.00071283429,621.03,0.47,0.0,0.0,-0.005495909601449966,50.580848693847656,7.372827053070068,372.50147581100464
836,13697024,696.5220607037752,607.645,0.495,0.0,0.0,-0.03004085086286068,45.67395782470703,7.379585266113281,372.9480314254761
837,13713408,651.7143686791093,561.405,0.575,0.0,0.0,-0.01975303702056408,49.252418518066406,7.3924455642700195,373.4041557312012
838,13729792,613.3963795770825,520.17,0.65,0.0,0.0,-0.0070338621735572815,43.90876007080078,7.4036993980407715,373.8365201950073
839,13746176,588.4943613224658,492.945,0.715,0.0,0.0,-0.01507941447198391,26.88567352294922,7.407228469848633,374.2944076061249
840,13762560,495.16518655562044,398.605,0.84,0.0,0.0,0.011322440579533577,20.82144546508789,7.388046741485596,374.8045165538788
841,13778944,408.77387973177974,313.975,0.915,0.0,0.005,-0.03110600635409355,13.288250923156738,7.382951259613037,375.2363395690918
842,13795328,351.1279556959578,256.585,0.96,0.0,0.005,0.0082606952637434,9.001848220825195,7.354430198669434,375.7015149593353
843,13811712,350.6000787003744,255.785,0.965,0.0,0.005,0.0034949947148561478,0.42934420704841614,7.230731010437012,376.16058349609375
844,13828096,384.5222798629792,288.17,0.945,0.0,0.005,-0.014157244935631752,26.402860641479492,7.189474582672119,376.6045753955841
845,13844480,429.8890824814374,332.2,0.89,0.0,0.005,-0.003832235001027584,72.8516845703125,7.195362091064453,377.04951906204224
846,13860864,496.0340300187402,397.78,0.82,0.0,0.005,0.000796065665781498,90.46971130371094,7.214871406555176,377.516389131546
847,13877248,536.9291484510825,437.82,0.78,0.0,0.005,-0.021025096997618675,38.71148681640625,7.228248596191406,377.90513038635254
848,13893632,588.542800149624,489.91,0.7,0.0,0.0,-0.004451354034245014,95.1597671508789,7.234121322631836,378.3315477371216
849,13910016,668.5245831536216,572.265,0.575,0.0,0.0,-0.00924144871532917,125.93608093261719,7.23832893371582,378.7496407032013
850,13926400,713.210726112004,617.8,0.51,0.0,0.0,-0.0023795906454324722,69.39400482177734,7.245361804962158,379.17490911483765
851,13942784,755.8268051698682,662.45,0.44,0.0,0.0,0.003448233939707279,92.21498107910156,7.243021011352539,379.5765612125397
852,13959168,812.7163857052501,724.81,0.315,0.0,0.0,-0.008846692740917206,133.37835693359375,7.251138687133789,379.9599664211273
853,13975552,843.4722934983994,757.98,0.245,0.0,0.0,-0.02839880995452404,65.80712890625,7.264901161193848,380.4073235988617
854,13991936,853.4322381087151,769.895,0.21,0.0,0.0,-0.026826951652765274,48.717987060546875,7.27833366394043,380.8489866256714
855,14008320,860.4001890207551,779.02,0.185,0.0,0.005,-0.005430359393358231,109.34765625,7.286049842834473,381.28558444976807
856,14024704,867.9368389374188,790.525,0.145,0.0,0.005,-0.01449347473680973,97.78841400146484,7.290519714355469,381.7142684459686
857,14041088,871.5547034867446,795.96,0.13,0.0,0.005,0.007596897426992655,102.707275390625,7.29592752456665,382.189537525177
858,14057472,871.0143857461661,797.68,0.12,0.0,0.005,-0.00221381988376379,63.282020568847656,7.2987775802612305,382.6010513305664
859,14073856,871.550866867046,801.67,0.11,0.0,0.005,-0.006665866356343031,131.54226684570312,7.308121681213379,383.0269994735718
860,14090240,879.7428456244019,812.27,0.085,0.0,0.005,-0.016279025003314018,77.41112518310547,7.324418544769287,383.48508071899414
861,14106624,880.0438557276575,813.035,0.09,0.0,0.005,-0.00595080154016614,73.99700927734375,7.328653335571289,383.90588450431824
862,14123008,875.488034874702,808.31,0.105,0.0,0.005,-0.030905554071068764,92.439453125,7.349122524261475,384.2906355857849
863,14139392,872.219034989294,805.375,0.11,0.0,0.005,-0.0031531015411019325,63.62617111206055,7.357490539550781,384.75245475769043
864,14155776,879.941592925208,815.05,0.085,0.0,0.005,-0.0012275800108909607,82.40383911132812,7.352437973022461,385.19860196113586
865,14172160,881.7528603576828,817.465,0.08,0.0,0.0,-0.006725005805492401,88.04949951171875,7.365852355957031,385.66631746292114
866,14188544,883.6145493446148,821.215,0.065,0.0,0.0,-0.00831194780766964,117.96564483642578,7.387449264526367,386.0892503261566
867,14204928,882.355982504429,819.84,0.065,0.0,0.0,0.004923466593027115,72.67893981933594,7.40267276763916,386.5686528682709
